"","id","position","name","game_pk","game_date"
"493",483912,"HP","Mike Muchlinski",531720,2018-09-22
"494",427192,"3B","Brian Gorman",531718,2018-09-22
"495",482641,"2B","Adrian Johnson",531718,2018-09-22
"496",544728,"HP","Nic Lentz",531718,2018-09-22
"497",427081,"3B","Eric Cooper",531717,2018-09-22
"498",428442,"2B","James Hoye",531717,2018-09-22
"499",427197,"1B","Chris Guccione",531717,2018-09-22
"500",427243,"HP","Marvin Hudson",531717,2018-09-22
"501",521889,"3B","Stu Scheurwater",531716,2018-09-22
"502",484183,"2B","Cory Blaser",531716,2018-09-22
"503",521251,"1B","Ben May",531716,2018-09-22
"504",427058,"HP","Gary Cederstrom",531716,2018-09-22
"505",489985,"3B","Chad Whitson",531715,2018-09-22
"506",427538,"2B","Joe West",531715,2018-09-22
"507",427139,"1B","Doug Eddings",531715,2018-09-22
"508",483919,"HP","Mark Ripperger",531715,2018-09-22
"509",490319,"3B","Jordan Baker",531714,2018-09-22
"510",427299,"2B","Jerry Layne",531714,2018-09-22
"511",483569,"1B","Vic Carapazza",531714,2018-09-22
"512",427184,"HP","Greg Gibson",531714,2018-09-22
"513",547380,"3B","Carlos Torres",531713,2018-09-22
"514",596805,"2B","John Libka",531713,2018-09-22
"515",482608,"1B","Scott Barry",531713,2018-09-22
"516",427361,"HP","Paul Nauert",531713,2018-09-22
"517",504381,"3B","Will Little",531719,2018-09-22
"518",427013,"2B","Lance Barksdale",531719,2018-09-22
"519",594151,"1B","Ramon De Jesus",531719,2018-09-22
"520",427019,"HP","Ted Barrett",531719,2018-09-22
"521",427554,"2B","Jim Wolf",531707,2018-09-21
"522",427164,"3B","Andy Fletcher",531712,2018-09-21
"523",503493,"2B","Sean Barber",531712,2018-09-21
"524",427113,"1B","Laz Diaz",531712,2018-09-21
"525",427362,"HP","Jeff Nelson",531712,2018-09-21
"526",427095,"3B","Kerwin Danley",531710,2018-09-21
"527",577468,"2B","Roberto Ortiz",531710,2018-09-21
"528",431232,"1B","Chad Fairchild",531710,2018-09-21
"529",482631,"HP","Mike Estabrook",531710,2018-09-21
"530",427520,"3B","Larry Vanover",531711,2018-09-21
"531",482663,"2B","David Rackley",531711,2018-09-21
"532",427053,"1B","Mark Carlson",531711,2018-09-21
"533",596740,"HP","Jansen Visconti",531711,2018-09-21
"534",427533,"3B","Mark Wegner",531709,2018-09-21
"535",427424,"2B","Jim Reynolds",531709,2018-09-21
"536",605672,"1B","Jeremie Rehak",531709,2018-09-21
"537",483630,"HP","John Tumpane",531709,2018-09-21
"538",427537,"3B","Hunter Wendelstedt",531708,2018-09-21
"539",427286,"2B","Brian Knight",531708,2018-09-21
"540",573596,"1B","Pat Hoberg",531708,2018-09-21
"541",427103,"HP","Gerry Davis",531708,2018-09-21
"542",482666,"3B","D.J. Reyburn",531707,2018-09-21
"543",503502,"3B","Ryan Blakney",531705,2018-09-21
"544",427552,"2B","Mike Winters",531705,2018-09-21
"545",483912,"1B","Mike Muchlinski",531705,2018-09-21
"546",427168,"HP","Marty Foster",531705,2018-09-21
"547",482641,"3B","Adrian Johnson",531703,2018-09-21
"548",503586,"2B","Tripp Gibson III",531703,2018-09-21
"549",544728,"1B","Nic Lentz",531703,2018-09-21
"550",427192,"HP","Brian Gorman",531703,2018-09-21
"551",428442,"3B","James Hoye",531702,2018-09-21
"552",427197,"2B","Chris Guccione",531702,2018-09-21
"553",427243,"1B","Marvin Hudson",531702,2018-09-21
"554",427081,"HP","Eric Cooper",531702,2018-09-21
"555",484183,"3B","Cory Blaser",531701,2018-09-21
"556",521251,"2B","Ben May",531701,2018-09-21
"557",427058,"1B","Gary Cederstrom",531701,2018-09-21
"558",521889,"HP","Stu Scheurwater",531701,2018-09-21
"559",427538,"3B","Joe West",531700,2018-09-21
"560",427139,"2B","Doug Eddings",531700,2018-09-21
"561",483919,"1B","Mark Ripperger",531700,2018-09-21
"562",489985,"HP","Chad Whitson",531700,2018-09-21
"563",427299,"3B","Jerry Layne",531699,2018-09-21
"564",483569,"2B","Vic Carapazza",531699,2018-09-21
"565",427184,"1B","Greg Gibson",531699,2018-09-21
"566",490319,"HP","Jordan Baker",531699,2018-09-21
"567",596805,"3B","John Libka",531698,2018-09-21
"568",482608,"2B","Scott Barry",531698,2018-09-21
"569",427361,"1B","Paul Nauert",531698,2018-09-21
"570",547380,"HP","Carlos Torres",531698,2018-09-21
"571",427013,"3B","Lance Barksdale",531704,2018-09-21
"572",594151,"2B","Ramon De Jesus",531704,2018-09-21
"573",427019,"1B","Ted Barrett",531704,2018-09-21
"574",504381,"HP","Will Little",531704,2018-09-21
"575",503490,"1B","Chris Segal",531707,2018-09-21
"576",427235,"HP","Sam Holbrook",531707,2018-09-21
"577",521051,"3B","Nick Mahrley",531706,2018-09-21
"578",427413,"2B","Tony Randazzo",531706,2018-09-21
"579",427534,"1B","Bill Welke",531706,2018-09-21
"580",483561,"HP","Lance Barrett",531706,2018-09-21
"581",503502,"HP","Ryan Blakney",531691,2018-09-20
"582",427197,"3B","Chris Guccione",531690,2018-09-20
"583",431232,"2B","Chad Fairchild",531690,2018-09-20
"584",482631,"1B","Mike Estabrook",531690,2018-09-20
"585",427095,"HP","Kerwin Danley",531690,2018-09-20
"586",428442,"3B","James Hoye",531694,2018-09-20
"587",427243,"2B","Marvin Hudson",531694,2018-09-20
"588",427081,"1B","Eric Cooper",531694,2018-09-20
"589",503493,"3B","Sean Barber",531697,2018-09-20
"590",427113,"2B","Laz Diaz",531697,2018-09-20
"591",427362,"1B","Jeff Nelson",531697,2018-09-20
"592",427164,"HP","Andy Fletcher",531697,2018-09-20
"593",427286,"3B","Brian Knight",531696,2018-09-20
"594",573596,"2B","Pat Hoberg",531696,2018-09-20
"595",427103,"1B","Gerry Davis",531696,2018-09-20
"596",427537,"HP","Hunter Wendelstedt",531696,2018-09-20
"597",427554,"3B","Jim Wolf",531695,2018-09-20
"598",503490,"2B","Chris Segal",531695,2018-09-20
"599",427235,"1B","Sam Holbrook",531695,2018-09-20
"600",482666,"HP","D.J. Reyburn",531695,2018-09-20
"601",503586,"3B","Tripp Gibson III",531693,2018-09-20
"602",544728,"2B","Nic Lentz",531693,2018-09-20
"603",427192,"1B","Brian Gorman",531693,2018-09-20
"604",482641,"HP","Adrian Johnson",531693,2018-09-20
"605",521251,"3B","Ben May",531692,2018-09-20
"606",427058,"2B","Gary Cederstrom",531692,2018-09-20
"607",521889,"1B","Stu Scheurwater",531692,2018-09-20
"608",484183,"HP","Cory Blaser",531692,2018-09-20
"609",427552,"3B","Mike Winters",531691,2018-09-20
"610",483912,"2B","Mike Muchlinski",531691,2018-09-20
"611",427168,"1B","Marty Foster",531691,2018-09-20
"612",575629,"HP","Shane Livensparger",531694,2018-09-20
"613",483569,"3B","Vic Carapazza",531687,2018-09-19
"614",482663,"3B","David Rackley",531689,2018-09-19
"615",427537,"2B","Hunter Wendelstedt",531689,2018-09-19
"616",596740,"1B","Jansen Visconti",531689,2018-09-19
"617",427520,"HP","Larry Vanover",531689,2018-09-19
"618",427058,"3B","Gary Cederstrom",531688,2018-09-19
"619",521889,"2B","Stu Scheurwater",531688,2018-09-19
"620",484183,"1B","Cory Blaser",531688,2018-09-19
"621",521251,"HP","Ben May",531688,2018-09-19
"622",427235,"2B","Sam Holbrook",531687,2018-09-19
"623",482666,"1B","D.J. Reyburn",531687,2018-09-19
"624",427554,"HP","Jim Wolf",531687,2018-09-19
"625",427139,"3B","Doug Eddings",531685,2018-09-19
"626",483919,"2B","Mark Ripperger",531685,2018-09-19
"627",489985,"1B","Chad Whitson",531685,2018-09-19
"628",427538,"HP","Joe West",531685,2018-09-19
"629",544728,"3B","Nic Lentz",531686,2018-09-19
"630",427192,"2B","Brian Gorman",531686,2018-09-19
"631",482641,"1B","Adrian Johnson",531686,2018-09-19
"632",503586,"HP","Tripp Gibson III",531686,2018-09-19
"633",427113,"3B","Laz Diaz",531684,2018-09-19
"634",427362,"2B","Jeff Nelson",531684,2018-09-19
"635",484499,"1B","Manny Gonzalez",531684,2018-09-19
"636",503493,"HP","Sean Barber",531684,2018-09-19
"637",503490,"3B","Chris Segal",531683,2018-09-19
"638",427184,"2B","Greg Gibson",531683,2018-09-19
"639",490319,"1B","Jordan Baker",531683,2018-09-19
"640",427299,"HP","Jerry Layne",531683,2018-09-19
"641",482608,"3B","Scott Barry",531681,2018-09-19
"642",427361,"2B","Paul Nauert",531681,2018-09-19
"643",547380,"1B","Carlos Torres",531681,2018-09-19
"644",596805,"HP","John Libka",531681,2018-09-19
"645",427534,"3B","Bill Welke",531680,2018-09-19
"646",483561,"2B","Lance Barrett",531680,2018-09-19
"647",427053,"1B","Mark Carlson",531680,2018-09-19
"648",427413,"HP","Tony Randazzo",531680,2018-09-19
"649",605672,"3B","Jeremie Rehak",531679,2018-09-19
"650",483630,"2B","John Tumpane",531679,2018-09-19
"651",427164,"1B","Andy Fletcher",531679,2018-09-19
"652",427533,"HP","Mark Wegner",531679,2018-09-19
"653",427424,"3B","Jim Reynolds",531677,2018-09-19
"654",427019,"2B","Ted Barrett",531677,2018-09-19
"655",504381,"1B","Will Little",531677,2018-09-19
"656",427013,"HP","Lance Barksdale",531677,2018-09-19
"657",483912,"3B","Mike Muchlinski",531678,2018-09-19
"658",427168,"2B","Marty Foster",531678,2018-09-19
"659",503502,"1B","Ryan Blakney",531678,2018-09-19
"660",427552,"HP","Mike Winters",531678,2018-09-19
"661",431232,"3B","Chad Fairchild",531676,2018-09-19
"662",482631,"2B","Mike Estabrook",531676,2018-09-19
"663",427095,"1B","Kerwin Danley",531676,2018-09-19
"664",427197,"HP","Chris Guccione",531676,2018-09-19
"665",427243,"3B","Marvin Hudson",531682,2018-09-19
"666",427081,"2B","Eric Cooper",531682,2018-09-19
"667",575629,"1B","Shane Livensparger",531682,2018-09-19
"668",428442,"HP","James Hoye",531682,2018-09-19
"669",427081,"3B","Eric Cooper",531667,2018-09-18
"670",573596,"3B","Pat Hoberg",531675,2018-09-18
"671",427103,"2B","Gerry Davis",531675,2018-09-18
"672",577468,"1B","Roberto Ortiz",531675,2018-09-18
"673",427286,"HP","Brian Knight",531675,2018-09-18
"674",427537,"3B","Hunter Wendelstedt",531674,2018-09-18
"675",596740,"2B","Jansen Visconti",531674,2018-09-18
"676",427520,"1B","Larry Vanover",531674,2018-09-18
"677",482663,"HP","David Rackley",531674,2018-09-18
"678",521889,"3B","Stu Scheurwater",531673,2018-09-18
"679",484183,"2B","Cory Blaser",531673,2018-09-18
"680",521251,"1B","Ben May",531673,2018-09-18
"681",427058,"HP","Gary Cederstrom",531673,2018-09-18
"682",427235,"3B","Sam Holbrook",531672,2018-09-18
"683",482666,"2B","D.J. Reyburn",531672,2018-09-18
"684",427554,"1B","Jim Wolf",531672,2018-09-18
"685",483569,"HP","Vic Carapazza",531672,2018-09-18
"686",483919,"3B","Mark Ripperger",531670,2018-09-18
"687",489985,"2B","Chad Whitson",531670,2018-09-18
"688",427538,"1B","Joe West",531670,2018-09-18
"689",427139,"HP","Doug Eddings",531670,2018-09-18
"690",427192,"3B","Brian Gorman",531671,2018-09-18
"691",482641,"2B","Adrian Johnson",531671,2018-09-18
"692",503586,"1B","Tripp Gibson III",531671,2018-09-18
"693",544728,"HP","Nic Lentz",531671,2018-09-18
"694",427362,"3B","Jeff Nelson",531669,2018-09-18
"695",484499,"2B","Manny Gonzalez",531669,2018-09-18
"696",503493,"1B","Sean Barber",531669,2018-09-18
"697",427113,"HP","Laz Diaz",531669,2018-09-18
"698",427184,"3B","Greg Gibson",531668,2018-09-18
"699",490319,"2B","Jordan Baker",531668,2018-09-18
"700",427299,"1B","Jerry Layne",531668,2018-09-18
"701",503490,"HP","Chris Segal",531668,2018-09-18
"702",427361,"3B","Paul Nauert",531666,2018-09-18
"703",547380,"2B","Carlos Torres",531666,2018-09-18
"704",596805,"1B","John Libka",531666,2018-09-18
"705",482608,"HP","Scott Barry",531666,2018-09-18
"706",483561,"3B","Lance Barrett",531665,2018-09-18
"707",427053,"2B","Mark Carlson",531665,2018-09-18
"708",427413,"1B","Tony Randazzo",531665,2018-09-18
"709",427534,"HP","Bill Welke",531665,2018-09-18
"710",483630,"3B","John Tumpane",531664,2018-09-18
"711",427164,"2B","Andy Fletcher",531664,2018-09-18
"712",427533,"1B","Mark Wegner",531664,2018-09-18
"713",605672,"HP","Jeremie Rehak",531664,2018-09-18
"714",427019,"3B","Ted Barrett",531662,2018-09-18
"715",504381,"2B","Will Little",531662,2018-09-18
"716",427013,"1B","Lance Barksdale",531662,2018-09-18
"717",427424,"HP","Jim Reynolds",531662,2018-09-18
"718",427168,"3B","Marty Foster",531663,2018-09-18
"719",503502,"2B","Ryan Blakney",531663,2018-09-18
"720",427552,"1B","Mike Winters",531663,2018-09-18
"721",483912,"HP","Mike Muchlinski",531663,2018-09-18
"722",482631,"3B","Mike Estabrook",531661,2018-09-18
"723",427095,"2B","Kerwin Danley",531661,2018-09-18
"724",427197,"1B","Chris Guccione",531661,2018-09-18
"725",431232,"HP","Chad Fairchild",531661,2018-09-18
"726",575629,"2B","Shane Livensparger",531667,2018-09-18
"727",428442,"1B","James Hoye",531667,2018-09-18
"728",427243,"HP","Marvin Hudson",531667,2018-09-18
"729",427286,"1B","Brian Knight",531660,2018-09-17
"730",427103,"3B","Gerry Davis",531660,2018-09-17
"731",577468,"2B","Roberto Ortiz",531660,2018-09-17
"732",573596,"HP","Pat Hoberg",531660,2018-09-17
"733",596740,"3B","Jansen Visconti",531659,2018-09-17
"734",427520,"2B","Larry Vanover",531659,2018-09-17
"735",482663,"1B","David Rackley",531659,2018-09-17
"736",427537,"HP","Hunter Wendelstedt",531659,2018-09-17
"737",484183,"3B","Cory Blaser",531658,2018-09-17
"738",521251,"2B","Ben May",531658,2018-09-17
"739",427058,"1B","Gary Cederstrom",531658,2018-09-17
"740",521889,"HP","Stu Scheurwater",531658,2018-09-17
"741",482666,"3B","D.J. Reyburn",531657,2018-09-17
"742",427554,"2B","Jim Wolf",531657,2018-09-17
"743",483569,"1B","Vic Carapazza",531657,2018-09-17
"744",427235,"HP","Sam Holbrook",531657,2018-09-17
"745",489985,"3B","Chad Whitson",531655,2018-09-17
"746",427538,"2B","Joe West",531655,2018-09-17
"747",427139,"1B","Doug Eddings",531655,2018-09-17
"748",483919,"HP","Mark Ripperger",531655,2018-09-17
"749",482641,"3B","Adrian Johnson",531656,2018-09-17
"750",503586,"2B","Tripp Gibson III",531656,2018-09-17
"751",544728,"1B","Nic Lentz",531656,2018-09-17
"752",427192,"HP","Brian Gorman",531656,2018-09-17
"753",484499,"3B","Manny Gonzalez",531654,2018-09-17
"754",503493,"2B","Sean Barber",531654,2018-09-17
"755",427113,"1B","Laz Diaz",531654,2018-09-17
"756",427362,"HP","Jeff Nelson",531654,2018-09-17
"757",490319,"3B","Jordan Baker",531653,2018-09-17
"758",427299,"2B","Jerry Layne",531653,2018-09-17
"759",503490,"1B","Chris Segal",531653,2018-09-17
"760",427184,"HP","Greg Gibson",531653,2018-09-17
"761",547380,"3B","Carlos Torres",531652,2018-09-17
"762",596805,"2B","John Libka",531652,2018-09-17
"763",482608,"1B","Scott Barry",531652,2018-09-17
"764",427361,"HP","Paul Nauert",531652,2018-09-17
"765",427053,"3B","Mark Carlson",531651,2018-09-17
"766",427413,"2B","Tony Randazzo",531651,2018-09-17
"767",427534,"1B","Bill Welke",531651,2018-09-17
"768",483561,"HP","Lance Barrett",531651,2018-09-17
"769",427164,"3B","Andy Fletcher",531650,2018-09-17
"770",427533,"2B","Mark Wegner",531650,2018-09-17
"771",605672,"1B","Jeremie Rehak",531650,2018-09-17
"772",483630,"HP","John Tumpane",531650,2018-09-17
"773",504381,"3B","Will Little",531649,2018-09-17
"774",427013,"2B","Lance Barksdale",531649,2018-09-17
"775",427424,"1B","Jim Reynolds",531649,2018-09-17
"776",427019,"HP","Ted Barrett",531649,2018-09-17
"777",521251,"3B","Ben May",531641,2018-09-16
"778",484499,"3B","Manny Gonzalez",531648,2018-09-16
"779",427113,"2B","Laz Diaz",531648,2018-09-16
"780",427362,"1B","Jeff Nelson",531648,2018-09-16
"781",427093,"HP","Phil Cuzzi",531648,2018-09-16
"782",577468,"3B","Roberto Ortiz",531647,2018-09-16
"783",427286,"2B","Brian Knight",531647,2018-09-16
"784",573596,"1B","Pat Hoberg",531647,2018-09-16
"785",427103,"HP","Gerry Davis",531647,2018-09-16
"786",427090,"3B","Fieldin Culbreth",531646,2018-09-16
"787",427044,"2B","CB Bucknor",531646,2018-09-16
"788",482620,"1B","Chris Conroy",531646,2018-09-16
"789",503502,"HP","Ryan Blakney",531646,2018-09-16
"790",427413,"3B","Tony Randazzo",531645,2018-09-16
"791",427534,"2B","Bill Welke",531645,2018-09-16
"792",483561,"1B","Lance Barrett",531645,2018-09-16
"793",596809,"HP","Ryan Additon",531645,2018-09-16
"794",503586,"3B","Tripp Gibson III",531644,2018-09-16
"795",544728,"2B","Nic Lentz",531644,2018-09-16
"796",427192,"1B","Brian Gorman",531644,2018-09-16
"797",482641,"HP","Adrian Johnson",531644,2018-09-16
"798",427520,"3B","Larry Vanover",531643,2018-09-16
"799",482663,"2B","David Rackley",531643,2018-09-16
"800",427197,"1B","Chris Guccione",531643,2018-09-16
"801",596740,"HP","Jansen Visconti",531643,2018-09-16
"802",489985,"3B","Chad Whitson",531642,2018-09-16
"803",429805,"2B","Todd Tichenor",531642,2018-09-16
"804",427220,"1B","Angel Hernandez",531642,2018-09-16
"805",427344,"HP","Bill Miller",531642,2018-09-16
"806",427058,"2B","Gary Cederstrom",531641,2018-09-16
"807",521889,"1B","Stu Scheurwater",531641,2018-09-16
"808",484183,"HP","Cory Blaser",531641,2018-09-16
"809",427554,"3B","Jim Wolf",531640,2018-09-16
"810",427315,"2B","Alfonso Marquez",531640,2018-09-16
"811",503490,"1B","Chris Segal",531640,2018-09-16
"812",482666,"HP","D.J. Reyburn",531640,2018-09-16
"813",428442,"3B","James Hoye",531639,2018-09-16
"814",427243,"2B","Marvin Hudson",531639,2018-09-16
"815",511890,"1B","Quinn Wolcott",531639,2018-09-16
"816",427081,"HP","Eric Cooper",531639,2018-09-16
"817",427533,"3B","Mark Wegner",531638,2018-09-16
"818",605672,"2B","Jeremie Rehak",531638,2018-09-16
"819",483630,"1B","John Tumpane",531638,2018-09-16
"820",427164,"HP","Andy Fletcher",531638,2018-09-16
"821",594151,"3B","Ramon De Jesus",531637,2018-09-16
"822",573597,"2B","Gabe Morales",531637,2018-09-16
"823",427224,"1B","Ed Hickox",531637,2018-09-16
"824",427339,"HP","Jerry Meals",531637,2018-09-16
"825",427129,"3B","Bruce Dreckman",531636,2018-09-16
"826",596805,"2B","John Libka",531636,2018-09-16
"827",427537,"1B","Hunter Wendelstedt",531636,2018-09-16
"828",482631,"HP","Mike Estabrook",531636,2018-09-16
"829",503077,"3B","Adam Hamari",531635,2018-09-16
"830",483564,"2B","Dan Bellino",531635,2018-09-16
"831",427206,"1B","Tom Hallion",531635,2018-09-16
"832",521051,"HP","Nick Mahrley",531635,2018-09-16
"833",547380,"3B","Carlos Torres",531634,2018-09-16
"834",482608,"2B","Scott Barry",531634,2018-09-16
"835",427361,"1B","Paul Nauert",531634,2018-09-16
"836",427053,"HP","Mark Carlson",531634,2018-09-16
"837",503077,"HP","Adam Hamari",531620,2018-09-15
"838",547380,"HP","Carlos Torres",531619,2018-09-15
"839",427361,"2B","Paul Nauert",531619,2018-09-15
"840",427113,"3B","Laz Diaz",531633,2018-09-15
"841",427362,"2B","Jeff Nelson",531633,2018-09-15
"842",427093,"1B","Phil Cuzzi",531633,2018-09-15
"843",484499,"HP","Manny Gonzalez",531633,2018-09-15
"844",427286,"3B","Brian Knight",531632,2018-09-15
"845",573596,"2B","Pat Hoberg",531632,2018-09-15
"846",427103,"1B","Gerry Davis",531632,2018-09-15
"847",577468,"HP","Roberto Ortiz",531632,2018-09-15
"848",427044,"3B","CB Bucknor",531631,2018-09-15
"849",482620,"2B","Chris Conroy",531631,2018-09-15
"850",503502,"1B","Ryan Blakney",531631,2018-09-15
"851",427090,"HP","Fieldin Culbreth",531631,2018-09-15
"852",427534,"3B","Bill Welke",531630,2018-09-15
"853",483561,"2B","Lance Barrett",531630,2018-09-15
"854",596809,"1B","Ryan Additon",531630,2018-09-15
"855",427413,"HP","Tony Randazzo",531630,2018-09-15
"856",544728,"3B","Nic Lentz",531629,2018-09-15
"857",427192,"2B","Brian Gorman",531629,2018-09-15
"858",482641,"1B","Adrian Johnson",531629,2018-09-15
"859",503586,"HP","Tripp Gibson III",531629,2018-09-15
"860",482663,"3B","David Rackley",531628,2018-09-15
"861",427197,"2B","Chris Guccione",531628,2018-09-15
"862",596740,"1B","Jansen Visconti",531628,2018-09-15
"863",427520,"HP","Larry Vanover",531628,2018-09-15
"864",429805,"3B","Todd Tichenor",531627,2018-09-15
"865",427220,"2B","Angel Hernandez",531627,2018-09-15
"866",427344,"1B","Bill Miller",531627,2018-09-15
"867",427053,"1B","Mark Carlson",531619,2018-09-15
"868",489985,"HP","Chad Whitson",531627,2018-09-15
"869",427058,"3B","Gary Cederstrom",531626,2018-09-15
"870",521889,"2B","Stu Scheurwater",531626,2018-09-15
"871",484183,"1B","Cory Blaser",531626,2018-09-15
"872",521251,"HP","Ben May",531626,2018-09-15
"873",427315,"3B","Alfonso Marquez",531625,2018-09-15
"874",503490,"2B","Chris Segal",531625,2018-09-15
"875",482666,"1B","D.J. Reyburn",531625,2018-09-15
"876",427554,"HP","Jim Wolf",531625,2018-09-15
"877",427243,"3B","Marvin Hudson",531624,2018-09-15
"878",511890,"2B","Quinn Wolcott",531624,2018-09-15
"879",427081,"1B","Eric Cooper",531624,2018-09-15
"880",428442,"HP","James Hoye",531624,2018-09-15
"881",605672,"3B","Jeremie Rehak",531623,2018-09-15
